parent,leaked,model,state
5.7,no,gpt-5.5 (reasoning),both
6.1,no,gpt-5.5 (reasoning),both
6.2,no,gpt-5.5 (reasoning),both
p_2,no,gpt-5.5 (reasoning),both
7.1,no,gpt-5.5 (reasoning),both
5.10,no,gpt-5.5 (reasoning),both
p_16,no,gpt-5.5 (reasoning),both
p_23,no,gpt-5.5 (reasoning),both
p_35,no,gpt-5.5 (reasoning),both
p_38,no,gpt-5.5 (reasoning),both
p_40,no,gpt-5.5 (reasoning),both
p_51,no,gpt-5.5 (reasoning),both
p_52,no,gpt-5.5 (reasoning),both
p_54,no,gpt-5.5 (reasoning),both
p_61,no,gpt-5.5 (reasoning),both
p_63,no,gpt-5.5 (reasoning),both
p_71,no,gpt-5.5 (reasoning),both
p_72,no,gpt-5.5 (reasoning),both
p_83,no,gpt-5.5 (reasoning),both
p_84,no,gpt-5.5 (reasoning),both
p_85,no,gpt-5.5 (reasoning),both
p_95,no,gpt-5.5 (reasoning),both
p_99,no,gpt-5.5 (reasoning),both
p_104,no,gpt-5.5 (reasoning),both
p_107,no,gpt-5.5 (reasoning),both
p_109,no,gpt-5.5 (reasoning),both
p_108,no,gpt-5.5 (reasoning),both
p_111,no,gpt-5.5 (reasoning),both
p_112,no,gpt-5.5 (reasoning),both
p_123,no,gpt-5.5 (reasoning),both
p_127,no,gpt-5.5 (reasoning),both
3.2,no,gpt-5.5 (reasoning),both
6.9,yes,gpt-5.5 (reasoning),both
air_174,no,gpt-5.5 (reasoning),both
turner_3,no,gpt-5.5 (reasoning),both
turner_23,no,gpt-5.5 (reasoning),both
snp_6,no,gpt-5.5 (reasoning),both
holton_44,no,gpt-5.5 (reasoning),both
snp_37,no,gpt-5.5 (reasoning),both
snp_12,no,gpt-5.5 (reasoning),both
holton_22,no,gpt-5.5 (reasoning),both
holton_52,no,gpt-5.5 (reasoning),both
holton_8,no,gpt-5.5 (reasoning),both
holton_28,no,gpt-5.5 (reasoning),both
holton_50,no,gpt-5.5 (reasoning),both
snp_45,yes,gpt-5.5 (reasoning),both
snp_19,no,gpt-5.5 (reasoning),both
holton_58,no,gpt-5.5 (reasoning),both
snp_50,yes,gpt-5.5 (reasoning),both
holton_34,no,gpt-5.5 (reasoning),both
snp_7,no,gpt-5.5 (reasoning),both
holton_5,no,gpt-5.5 (reasoning),both
snp_67,no,gpt-5.5 (reasoning),both
snp_4,no,gpt-5.5 (reasoning),both
jacob_2.1,no,gpt-5.5 (reasoning),both
holton_38,no,gpt-5.5 (reasoning),both
snp_15,no,gpt-5.5 (reasoning),both
holton_27,no,gpt-5.5 (reasoning),both
holton_60,no,gpt-5.5 (reasoning),both
holton_62,no,gpt-5.5 (reasoning),both
holton_16,no,gpt-5.5 (reasoning),both
snp_72,no,gpt-5.5 (reasoning),both
snp_56,no,gpt-5.5 (reasoning),both
holton_30,no,gpt-5.5 (reasoning),both
snp_5,no,gpt-5.5 (reasoning),both
snp_99,no,gpt-5.5 (reasoning),both
snp_85,no,gpt-5.5 (reasoning),both
snp_43,no,gpt-5.5 (reasoning),both
snp_68,no,gpt-5.5 (reasoning),both
holton_1,no,gpt-5.5 (reasoning),both
snp_49,no,gpt-5.5 (reasoning),both
snp_8,no,gpt-5.5 (reasoning),both
holton_11,no,gpt-5.5 (reasoning),both
holton_19,no,gpt-5.5 (reasoning),both
holton_33,yes,gpt-5.5 (reasoning),both
holton_51,no,gpt-5.5 (reasoning),both
jacob_13.4,no,gpt-5.5 (reasoning),both
snp_22,no,gpt-5.5 (reasoning),both
4.4,no,gpt-5.5 (reasoning),both
2.2,no,gpt-5.5 (reasoning),both
4.8,no,gpt-5.5 (reasoning),both
3.11,no,gpt-5.5 (reasoning),both
5.11,no,gpt-5.5 (reasoning),both
4.9,no,gpt-5.5 (reasoning),both
8.7,no,gpt-5.5 (reasoning),both
3.8,no,gpt-5.5 (reasoning),both
5.9,no,gpt-5.5 (reasoning),both
air_116,no,gpt-5.5 (reasoning),both
air_234,no,gpt-5.5 (reasoning),both
jacob_12.1,no,gpt-5.5 (reasoning),both
snp_94,no,gpt-5.5 (reasoning),both
snp_30,no,gpt-5.5 (reasoning),both
ry_1.3,no,gpt-5.5 (reasoning),both
ry_1.6,no,gpt-5.5 (reasoning),both
ry_3.5,no,gpt-5.5 (reasoning),both
ry_12.5,no,gpt-5.5 (reasoning),both
ry_13.7,no,gpt-5.5 (reasoning),both
dn_12.1,no,gpt-5.5 (reasoning),both
dn_6.27,no,gpt-5.5 (reasoning),both
dn_9.27,no,gpt-5.5 (reasoning),both
dn_4.15,no,gpt-5.5 (reasoning),both
dn_10.44,no,gpt-5.5 (reasoning),both
fp_2.4,no,gpt-5.5 (reasoning),both
fp_2.1,no,gpt-5.5 (reasoning),both
fp_12.2,no,gpt-5.5 (reasoning),both
fp_12.1,no,gpt-5.5 (reasoning),both
fp_2.5,no,gpt-5.5 (reasoning),both
ca_3.9,no,gpt-5.5 (reasoning),both
ca_10.5,no,gpt-5.5 (reasoning),both
ca_15.7,no,gpt-5.5 (reasoning),both
air_121,no,gpt-5.5 (reasoning),both
air_226,no,gpt-5.5 (reasoning),both
dn_6.31,no,gpt-5.5 (reasoning),both
dn_8.4,no,gpt-5.5 (reasoning),both
jacobson_2.1,no,gpt-5.5 (reasoning),both
jacobson_2.13,no,gpt-5.5 (reasoning),both
jacobson_2.6,no,gpt-5.5 (reasoning),both
jacobson_3.5,no,gpt-5.5 (reasoning),both
jacobson_4.1,no,gpt-5.5 (reasoning),both
jacobson_4.5,no,gpt-5.5 (reasoning),both
jacobson_3.6(a),no,gpt-5.5 (reasoning),both
jacobson_2.16,no,gpt-5.5 (reasoning),both
jacobson_2.7,no,gpt-5.5 (reasoning),both
jacobson_3.6(c),no,gpt-5.5 (reasoning),both
jacobson_2.17,no,gpt-5.5 (reasoning),both
jacobson_4.8,no,gpt-5.5 (reasoning),both
jacobson_2.5,no,gpt-5.5 (reasoning),both
jacobson_18.6,no,gpt-5.5 (reasoning),both
jacobson_13.2,no,gpt-5.5 (reasoning),both
jacobson_38,no,gpt-5.5 (reasoning),both
jacobson_18.1,no,gpt-5.5 (reasoning),both
jacobson_18.8(a),no,gpt-5.5 (reasoning),both
jacobson_2.19,no,gpt-5.5 (reasoning),both
air_102,no,gpt-5.5 (reasoning),both
air_107,no,gpt-5.5 (reasoning),both
air_0,no,gpt-5.5 (reasoning),both
1.2,no,gpt-5.5 (reasoning),both
air_110,no,gpt-5.5 (reasoning),both
air_111,no,gpt-5.5 (reasoning),both
air_120,no,gpt-5.5 (reasoning),both
1.1,no,gpt-5.5 (reasoning),both
air_125,no,gpt-5.5 (reasoning),both
air_132,no,gpt-5.5 (reasoning),both
10.3,no,gpt-5.5 (reasoning),both
air_133,no,gpt-5.5 (reasoning),both
air_147,no,gpt-5.5 (reasoning),both
air_170,no,gpt-5.5 (reasoning),both
air_177,no,gpt-5.5 (reasoning),both
air_183,no,gpt-5.5 (reasoning),both
air_187,no,gpt-5.5 (reasoning),both
air_197,no,gpt-5.5 (reasoning),both
air_215,no,gpt-5.5 (reasoning),both
air_224,no,gpt-5.5 (reasoning),both
air_227,no,gpt-5.5 (reasoning),both
air_259,no,gpt-5.5 (reasoning),both
air_255,no,gpt-5.5 (reasoning),both
air_220,no,gpt-5.5 (reasoning),both
air_261,no,gpt-5.5 (reasoning),both
air_290,no,gpt-5.5 (reasoning),both
air_299,yes,gpt-5.5 (reasoning),both
air_263,no,gpt-5.5 (reasoning),both
air_3,no,gpt-5.5 (reasoning),both
air_308,no,gpt-5.5 (reasoning),both
air_310,no,gpt-5.5 (reasoning),both
air_264,no,gpt-5.5 (reasoning),both
air_304,yes,gpt-5.5 (reasoning),both
air_330,no,gpt-5.5 (reasoning),both
air_339,no,gpt-5.5 (reasoning),both
air_338,no,gpt-5.5 (reasoning),both
air_347,no,gpt-5.5 (reasoning),both
air_349,no,gpt-5.5 (reasoning),both
air_345,no,gpt-5.5 (reasoning),both
air_362,no,gpt-5.5 (reasoning),both
air_379,no,gpt-5.5 (reasoning),both
air_380,yes,gpt-5.5 (reasoning),both
air_385,yes,gpt-5.5 (reasoning),both
air_395,no,gpt-5.5 (reasoning),both
air_59,no,gpt-5.5 (reasoning),both
air_360,no,gpt-5.5 (reasoning),fragile
air_64,no,gpt-5.5 (reasoning),both
air_68,no,gpt-5.5 (reasoning),both
air_99,no,gpt-5.5 (reasoning),both
dn_10.28,no,gpt-5.5 (reasoning),both
air_90,no,gpt-5.5 (reasoning),both
holton_40,no,gpt-5.5 (reasoning),both
air_392,no,gpt-5.5 (reasoning),both
holton_36,no,gpt-5.5 (reasoning),both
holton_76,no,gpt-5.5 (reasoning),both
holton_7,no,gpt-5.5 (reasoning),both
jacob_13.2,no,gpt-5.5 (reasoning),both
holton_56,no,gpt-5.5 (reasoning),both
p_101,yes,gpt-5.5 (reasoning),both
ca_10.7,no,gpt-5.5 (reasoning),both
p_103,no,gpt-5.5 (reasoning),both
p_106,no,gpt-5.5 (reasoning),both
p_113,no,gpt-5.5 (reasoning),both
p_110,no,gpt-5.5 (reasoning),both
p_114,no,gpt-5.5 (reasoning),both
p_115,no,gpt-5.5 (reasoning),both
p_22,no,gpt-5.5 (reasoning),both
p_12,no,gpt-5.5 (reasoning),both
p_20,no,gpt-5.5 (reasoning),both
p_25,no,gpt-5.5 (reasoning),both
p_26,no,gpt-5.5 (reasoning),both
p_3,no,gpt-5.5 (reasoning),both
p_21,no,gpt-5.5 (reasoning),both
p_41,no,gpt-5.5 (reasoning),both
p_37,no,gpt-5.5 (reasoning),both
jacob_4.7,no,gpt-5.5 (reasoning),both
p_4,no,gpt-5.5 (reasoning),both
p_57,no,gpt-5.5 (reasoning),both
p_55,no,gpt-5.5 (reasoning),both
p_5,no,gpt-5.5 (reasoning),both
p_56,no,gpt-5.5 (reasoning),both
p_7,no,gpt-5.5 (reasoning),both
p_96,no,gpt-5.5 (reasoning),both
p_70,no,gpt-5.5 (reasoning),both
p_6,no,gpt-5.5 (reasoning),both
turner_1,no,gpt-5.5 (reasoning),both
snp_9,no,gpt-5.5 (reasoning),both
turner_2,no,gpt-5.5 (reasoning),both
p_73,no,gpt-5.5 (reasoning),both
p_102,no,gpt-5.5 (reasoning),both
air_89,yes,gpt-5.5 (reasoning),both
2.14,no,gpt-5.5 (reasoning),both
holton_2,no,gpt-5.5 (reasoning),both
holton_53,no,gpt-5.5 (reasoning),both
air_148,no,gpt-5.5 (reasoning),both
air_137,no,gpt-5.5 (reasoning),both
air_143,no,gpt-5.5 (reasoning),both
air_165,no,gpt-5.5 (reasoning),both
air_229,no,gpt-5.5 (reasoning),both
air_206,no,gpt-5.5 (reasoning),both
air_231,yes,gpt-5.5 (reasoning),both
air_306,no,gpt-5.5 (reasoning),both
air_105,no,gpt-5.5 (reasoning),both
air_322,no,gpt-5.5 (reasoning),both
air_351,no,gpt-5.5 (reasoning),both
air_334,no,gpt-5.5 (reasoning),both
air_342,no,gpt-5.5 (reasoning),both
air_408,no,gpt-5.5 (reasoning),both
dn_13.4,no,gpt-5.5 (reasoning),both
dn_15.18,no,gpt-5.5 (reasoning),both
air_361,no,gpt-5.5 (reasoning),both
air_269,no,gpt-5.5 (reasoning),both
fp_11.2,no,gpt-5.5 (reasoning),both
holton_10,no,gpt-5.5 (reasoning),both
holton_13,no,gpt-5.5 (reasoning),both
jacob_4.8,yes,gpt-5.5 (reasoning),both
jacobson_2.14,no,gpt-5.5 (reasoning),both
p_124,no,gpt-5.5 (reasoning),both
p_93,no,gpt-5.5 (reasoning),both
jacobson_4.6,no,gpt-5.5 (reasoning),both
jacobson_5.2,no,gpt-5.5 (reasoning),both
air_108,no,gpt-5.5 (reasoning),both
air_126,no,gpt-5.5 (reasoning),both
air_238,no,gpt-5.5 (reasoning),both
snp_64,no,gpt-5.5 (reasoning),both
dn_14.10,no,gpt-5.5 (reasoning),both
jacobson_14.1,no,gpt-5.5 (reasoning),both
11.1,no,gpt-5.5,both
4.3,no,gpt-5.5,both
6.1.4,no,gpt-5.5,both
7.4,no,gpt-5.5,both
air_63,no,gpt-5.5,both
air_71,no,gpt-5.5,both
air_72,no,gpt-5.5,both
air_88,no,gpt-5.5,both
air_91,no,gpt-5.5,both
air_92,no,gpt-5.5,both
air_98,no,gpt-5.5,both
air_103,no,gpt-5.5,both
air_106,no,gpt-5.5,both
air_104,no,gpt-5.5,both
air_123,no,gpt-5.5,both
air_119,no,gpt-5.5,both
air_122,no,gpt-5.5,both
air_124,no,gpt-5.5,fragile
air_130,no,gpt-5.5,both
air_138,no,gpt-5.5,both
air_139,no,gpt-5.5,both
air_145,no,gpt-5.5,both
air_146,no,gpt-5.5,both
air_149,no,gpt-5.5,neither
air_154,no,gpt-5.5,both
air_159,no,gpt-5.5,both
air_167,no,gpt-5.5,both
air_168,no,gpt-5.5,both
air_172,no,gpt-5.5,both
air_173,no,gpt-5.5,both
air_178,no,gpt-5.5,both
air_182,no,gpt-5.5,both
air_198,no,gpt-5.5,both
air_201,no,gpt-5.5,both
air_203,no,gpt-5.5,both
air_205,no,gpt-5.5,both
air_212,no,gpt-5.5,both
air_213,no,gpt-5.5,both
air_214,no,gpt-5.5,both
air_228,no,gpt-5.5,both
air_235,no,gpt-5.5,both
air_236,no,gpt-5.5,both
air_239,no,gpt-5.5,both
air_246,no,gpt-5.5,both
air_248,no,gpt-5.5,neither
air_243,no,gpt-5.5,both
air_251,no,gpt-5.5,both
air_250,no,gpt-5.5,both
air_252,no,gpt-5.5,both
air_256,no,gpt-5.5,both
air_273,no,gpt-5.5,both
air_282,no,gpt-5.5,both
air_284,no,gpt-5.5,both
air_285,no,gpt-5.5,both
air_289,no,gpt-5.5,both
air_292,no,gpt-5.5,both
air_296,no,gpt-5.5,both
air_300,no,gpt-5.5,both
air_301,no,gpt-5.5,both
air_305,no,gpt-5.5,both
air_315,no,gpt-5.5,both
air_314,no,gpt-5.5,both
air_318,no,gpt-5.5,both
air_320,no,gpt-5.5,both
air_321,no,gpt-5.5,both
air_323,no,gpt-5.5,both
air_326,no,gpt-5.5,both
air_328,no,gpt-5.5,both
air_335,no,gpt-5.5,both
air_346,no,gpt-5.5,both
air_355,no,gpt-5.5,both
air_368,no,gpt-5.5,both
air_371,no,gpt-5.5,both
air_363,no,gpt-5.5,both
air_369,no,gpt-5.5,gained
air_382,no,gpt-5.5,both
air_405,no,gpt-5.5,both
p_0,no,gpt-5.5,both
p_10,no,gpt-5.5,fragile
p_11,no,gpt-5.5,both
2.4,no,gpt-5.5,both
2.3,no,gpt-5.5,both
2.7,no,gpt-5.5,both
2.13,no,gpt-5.5,both
2.15,no,gpt-5.5,both
5.2,no,gpt-5.5,both
5.7,no,gpt-5.5,both
6.1,no,gpt-5.5,both
6.2,no,gpt-5.5,both
p_2,no,gpt-5.5,both
7.1,no,gpt-5.5,both
5.10,no,gpt-5.5,both
p_16,no,gpt-5.5,both
p_23,no,gpt-5.5,both
p_35,no,gpt-5.5,both
p_38,no,gpt-5.5,both
p_40,no,gpt-5.5,both
p_51,no,gpt-5.5,both
p_52,no,gpt-5.5,both
p_54,no,gpt-5.5,both
p_61,no,gpt-5.5,both
p_63,no,gpt-5.5,both
p_71,no,gpt-5.5,both
p_72,no,gpt-5.5,both
p_83,no,gpt-5.5,both
p_84,no,gpt-5.5,both
p_85,no,gpt-5.5,both
p_95,no,gpt-5.5,both
p_99,no,gpt-5.5,both
p_104,no,gpt-5.5,both
p_107,no,gpt-5.5,both
p_109,no,gpt-5.5,both
p_108,no,gpt-5.5,both
p_111,no,gpt-5.5,both
p_112,no,gpt-5.5,both
p_123,no,gpt-5.5,both
p_127,no,gpt-5.5,both
3.2,no,gpt-5.5,both
6.9,yes,gpt-5.5,both
air_174,no,gpt-5.5,both
turner_3,no,gpt-5.5,both
turner_23,no,gpt-5.5,both
snp_6,no,gpt-5.5,both
holton_44,no,gpt-5.5,both
snp_37,no,gpt-5.5,both
snp_12,no,gpt-5.5,both
holton_22,no,gpt-5.5,fragile
holton_52,no,gpt-5.5,neither
holton_8,no,gpt-5.5,both
holton_28,no,gpt-5.5,both
holton_50,no,gpt-5.5,fragile
snp_45,yes,gpt-5.5,both
snp_19,no,gpt-5.5,both
holton_58,no,gpt-5.5,both
snp_50,yes,gpt-5.5,both
holton_34,no,gpt-5.5,both
snp_7,no,gpt-5.5,both
holton_5,no,gpt-5.5,both
snp_67,no,gpt-5.5,both
snp_4,no,gpt-5.5,both
jacob_2.1,no,gpt-5.5,both
holton_38,no,gpt-5.5,both
snp_15,no,gpt-5.5,both
holton_27,no,gpt-5.5,both
holton_60,no,gpt-5.5,gained
holton_62,no,gpt-5.5,both
holton_16,no,gpt-5.5,neither
snp_72,no,gpt-5.5,both
snp_56,no,gpt-5.5,both
holton_30,no,gpt-5.5,both
snp_5,no,gpt-5.5,both
snp_99,no,gpt-5.5,both
snp_85,no,gpt-5.5,fragile
snp_43,no,gpt-5.5,both
snp_68,no,gpt-5.5,both
holton_1,no,gpt-5.5,both
snp_49,no,gpt-5.5,both
snp_8,no,gpt-5.5,both
holton_11,no,gpt-5.5,both
holton_19,no,gpt-5.5,both
holton_33,yes,gpt-5.5,both
holton_51,no,gpt-5.5,both
jacob_13.4,no,gpt-5.5,both
snp_22,no,gpt-5.5,both
4.4,no,gpt-5.5,both
2.2,no,gpt-5.5,both
4.8,no,gpt-5.5,fragile
3.11,no,gpt-5.5,both
5.11,no,gpt-5.5,both
4.9,no,gpt-5.5,both
8.7,no,gpt-5.5,both
3.8,no,gpt-5.5,both
5.9,no,gpt-5.5,both
air_116,no,gpt-5.5,both
air_234,no,gpt-5.5,both
jacob_12.1,no,gpt-5.5,fragile
snp_94,no,gpt-5.5,both
snp_30,no,gpt-5.5,both
ry_1.3,no,gpt-5.5,both
ry_1.6,no,gpt-5.5,both
ry_3.5,no,gpt-5.5,both
ry_12.5,no,gpt-5.5,both
ry_13.7,no,gpt-5.5,both
dn_12.1,no,gpt-5.5,both
dn_6.27,no,gpt-5.5,both
dn_9.27,no,gpt-5.5,both
dn_4.15,no,gpt-5.5,both
dn_10.44,no,gpt-5.5,both
fp_2.4,no,gpt-5.5,both
fp_2.1,no,gpt-5.5,both
fp_12.2,no,gpt-5.5,both
fp_12.1,no,gpt-5.5,both
fp_2.5,no,gpt-5.5,both
ca_3.9,no,gpt-5.5,both
ca_10.5,no,gpt-5.5,both
ca_15.7,no,gpt-5.5,both
air_121,no,gpt-5.5,both
air_226,no,gpt-5.5,both
dn_6.31,no,gpt-5.5,both
dn_8.4,no,gpt-5.5,both
jacobson_2.1,no,gpt-5.5,both
jacobson_2.13,no,gpt-5.5,both
jacobson_2.6,no,gpt-5.5,both
jacobson_3.5,no,gpt-5.5,both
jacobson_4.1,no,gpt-5.5,both
jacobson_4.5,no,gpt-5.5,both
jacobson_3.6(a),no,gpt-5.5,both
jacobson_2.16,no,gpt-5.5,both
jacobson_2.7,no,gpt-5.5,both
jacobson_3.6(c),no,gpt-5.5,both
jacobson_2.17,no,gpt-5.5,both
jacobson_4.8,no,gpt-5.5,both
jacobson_2.5,no,gpt-5.5,both
jacobson_18.6,no,gpt-5.5,both
jacobson_13.2,no,gpt-5.5,both
jacobson_38,no,gpt-5.5,both
jacobson_18.1,no,gpt-5.5,both
jacobson_18.8(a),no,gpt-5.5,both
jacobson_2.19,no,gpt-5.5,both
air_102,no,gpt-5.5,both
air_107,no,gpt-5.5,both
air_0,no,gpt-5.5,both
1.2,no,gpt-5.5,both
air_110,no,gpt-5.5,both
air_111,no,gpt-5.5,both
air_120,no,gpt-5.5,both
1.1,no,gpt-5.5,both
air_125,no,gpt-5.5,both
air_132,no,gpt-5.5,both
10.3,no,gpt-5.5,both
air_133,no,gpt-5.5,both
air_147,no,gpt-5.5,both
air_170,no,gpt-5.5,both
air_177,no,gpt-5.5,both
air_183,no,gpt-5.5,both
air_187,no,gpt-5.5,both
air_197,no,gpt-5.5,both
air_215,no,gpt-5.5,both
air_224,no,gpt-5.5,both
air_227,no,gpt-5.5,both
air_259,no,gpt-5.5,both
air_255,no,gpt-5.5,both
air_220,no,gpt-5.5,both
air_261,no,gpt-5.5,both
air_290,no,gpt-5.5,both
air_299,yes,gpt-5.5,both
air_263,no,gpt-5.5,both
air_3,no,gpt-5.5,both
air_308,no,gpt-5.5,both
air_310,no,gpt-5.5,both
air_264,no,gpt-5.5,both
air_304,yes,gpt-5.5,both
air_330,no,gpt-5.5,both
air_339,no,gpt-5.5,both
air_338,no,gpt-5.5,both
air_347,no,gpt-5.5,both
air_349,no,gpt-5.5,both
air_345,no,gpt-5.5,both
air_362,no,gpt-5.5,both
air_379,no,gpt-5.5,both
air_380,yes,gpt-5.5,both
air_385,yes,gpt-5.5,both
air_395,no,gpt-5.5,both
air_59,no,gpt-5.5,both
air_360,no,gpt-5.5,fragile
air_64,no,gpt-5.5,both
air_68,no,gpt-5.5,both
air_99,no,gpt-5.5,both
dn_10.28,no,gpt-5.5,both
air_90,no,gpt-5.5,both
holton_40,no,gpt-5.5,both
air_392,no,gpt-5.5,both
holton_36,no,gpt-5.5,both
holton_76,no,gpt-5.5,both
holton_7,no,gpt-5.5,both
jacob_13.2,no,gpt-5.5,gained
holton_56,no,gpt-5.5,both
p_101,yes,gpt-5.5,both
ca_10.7,no,gpt-5.5,both
p_103,no,gpt-5.5,both
p_106,no,gpt-5.5,both
p_113,no,gpt-5.5,both
p_110,no,gpt-5.5,both
p_114,no,gpt-5.5,both
p_115,no,gpt-5.5,both
p_22,no,gpt-5.5,both
p_12,no,gpt-5.5,both
p_20,no,gpt-5.5,both
p_25,no,gpt-5.5,both
p_26,no,gpt-5.5,both
p_3,no,gpt-5.5,both
p_21,no,gpt-5.5,both
p_41,no,gpt-5.5,both
p_37,no,gpt-5.5,both
jacob_4.7,no,gpt-5.5,both
p_4,no,gpt-5.5,both
p_57,no,gpt-5.5,both
p_55,no,gpt-5.5,both
p_5,no,gpt-5.5,both
p_56,no,gpt-5.5,both
p_7,no,gpt-5.5,both
p_96,no,gpt-5.5,both
p_70,no,gpt-5.5,both
p_6,no,gpt-5.5,both
turner_1,no,gpt-5.5,both
snp_9,no,gpt-5.5,both
turner_2,no,gpt-5.5,both
p_73,no,gpt-5.5,both
p_102,no,gpt-5.5,both
air_89,yes,gpt-5.5,both
2.14,no,gpt-5.5,both
holton_2,no,gpt-5.5,both
holton_53,no,gpt-5.5,both
air_148,no,gpt-5.5,both
air_137,no,gpt-5.5,both
air_143,no,gpt-5.5,both
air_165,no,gpt-5.5,both
air_229,no,gpt-5.5,fragile
air_206,no,gpt-5.5,both
air_231,yes,gpt-5.5,both
air_306,no,gpt-5.5,both
air_105,no,gpt-5.5,both
air_322,no,gpt-5.5,both
air_351,no,gpt-5.5,both
air_334,no,gpt-5.5,both
air_342,no,gpt-5.5,both
air_408,no,gpt-5.5,both
dn_13.4,no,gpt-5.5,both
dn_15.18,no,gpt-5.5,both
air_361,no,gpt-5.5,both
air_269,no,gpt-5.5,both
fp_11.2,no,gpt-5.5,both
holton_10,no,gpt-5.5,both
holton_13,no,gpt-5.5,both
jacob_4.8,yes,gpt-5.5,both
jacobson_2.14,no,gpt-5.5,both
p_124,no,gpt-5.5,both
p_93,no,gpt-5.5,both
jacobson_4.6,no,gpt-5.5,gained
jacobson_5.2,no,gpt-5.5,both
air_108,no,gpt-5.5,both
air_126,no,gpt-5.5,both
air_238,no,gpt-5.5,both
snp_64,no,gpt-5.5,gained
dn_14.10,no,gpt-5.5,both
jacobson_14.1,no,gpt-5.5,neither
11.1,no,Kimi K2.6 (reasoning),both
4.3,no,Kimi K2.6 (reasoning),both
6.1.4,no,Kimi K2.6 (reasoning),both
7.4,no,Kimi K2.6 (reasoning),both
air_63,no,Kimi K2.6 (reasoning),both
air_71,no,Kimi K2.6 (reasoning),both
air_72,no,Kimi K2.6 (reasoning),both
air_88,no,Kimi K2.6 (reasoning),both
air_91,no,Kimi K2.6 (reasoning),both
air_92,no,Kimi K2.6 (reasoning),both
air_98,no,Kimi K2.6 (reasoning),both
air_103,no,Kimi K2.6 (reasoning),both
air_106,no,Kimi K2.6 (reasoning),both
air_104,no,Kimi K2.6 (reasoning),both
air_123,no,Kimi K2.6 (reasoning),both
air_119,no,Kimi K2.6 (reasoning),both
air_122,no,Kimi K2.6 (reasoning),both
air_124,no,Kimi K2.6 (reasoning),both
air_130,no,Kimi K2.6 (reasoning),both
air_138,no,Kimi K2.6 (reasoning),both
air_139,no,Kimi K2.6 (reasoning),both
air_145,no,Kimi K2.6 (reasoning),both
air_146,no,Kimi K2.6 (reasoning),both
air_149,no,Kimi K2.6 (reasoning),fragile
air_154,no,Kimi K2.6 (reasoning),both
air_159,no,Kimi K2.6 (reasoning),both
air_167,no,Kimi K2.6 (reasoning),both
air_168,no,Kimi K2.6 (reasoning),both
air_172,no,Kimi K2.6 (reasoning),both
air_173,no,Kimi K2.6 (reasoning),both
air_178,no,Kimi K2.6 (reasoning),both
air_182,no,Kimi K2.6 (reasoning),both
air_198,no,Kimi K2.6 (reasoning),both
air_201,no,Kimi K2.6 (reasoning),gained
air_203,no,Kimi K2.6 (reasoning),both
air_205,no,Kimi K2.6 (reasoning),both
air_212,no,Kimi K2.6 (reasoning),both
air_213,no,Kimi K2.6 (reasoning),both
air_214,no,Kimi K2.6 (reasoning),both
air_228,no,Kimi K2.6 (reasoning),both
air_235,no,Kimi K2.6 (reasoning),both
air_236,no,Kimi K2.6 (reasoning),both
air_239,no,Kimi K2.6 (reasoning),both
air_246,no,Kimi K2.6 (reasoning),both
air_248,no,Kimi K2.6 (reasoning),both
air_243,no,Kimi K2.6 (reasoning),both
air_251,no,Kimi K2.6 (reasoning),both
air_250,no,Kimi K2.6 (reasoning),both
air_252,no,Kimi K2.6 (reasoning),both
air_256,no,Kimi K2.6 (reasoning),both
air_273,no,Kimi K2.6 (reasoning),both
air_282,no,Kimi K2.6 (reasoning),both
air_284,no,Kimi K2.6 (reasoning),both
air_285,no,Kimi K2.6 (reasoning),both
air_289,no,Kimi K2.6 (reasoning),both
air_292,no,Kimi K2.6 (reasoning),both
air_296,no,Kimi K2.6 (reasoning),both
air_300,no,Kimi K2.6 (reasoning),both
air_301,no,Kimi K2.6 (reasoning),both
air_305,no,Kimi K2.6 (reasoning),both
air_315,no,Kimi K2.6 (reasoning),both
air_314,no,Kimi K2.6 (reasoning),both
air_318,no,Kimi K2.6 (reasoning),both
air_320,no,Kimi K2.6 (reasoning),both
air_321,no,Kimi K2.6 (reasoning),both
air_323,no,Kimi K2.6 (reasoning),both
air_326,no,Kimi K2.6 (reasoning),both
air_328,no,Kimi K2.6 (reasoning),both
air_335,no,Kimi K2.6 (reasoning),both
air_346,no,Kimi K2.6 (reasoning),neither
air_355,no,Kimi K2.6 (reasoning),both
air_368,no,Kimi K2.6 (reasoning),both
air_371,no,Kimi K2.6 (reasoning),both
air_363,no,Kimi K2.6 (reasoning),both
air_369,no,Kimi K2.6 (reasoning),fragile
air_382,no,Kimi K2.6 (reasoning),both
air_405,no,Kimi K2.6 (reasoning),both
p_0,no,Kimi K2.6 (reasoning),both
p_10,no,Kimi K2.6 (reasoning),both
p_11,no,Kimi K2.6 (reasoning),both
2.4,no,Kimi K2.6 (reasoning),both
2.3,no,Kimi K2.6 (reasoning),both
2.7,no,Kimi K2.6 (reasoning),both
2.13,no,Kimi K2.6 (reasoning),both
2.15,no,Kimi K2.6 (reasoning),both
5.2,no,Kimi K2.6 (reasoning),both
5.7,no,Kimi K2.6 (reasoning),both
6.1,no,Kimi K2.6 (reasoning),both
6.2,no,Kimi K2.6 (reasoning),both
p_2,no,Kimi K2.6 (reasoning),both
7.1,no,Kimi K2.6 (reasoning),both
